EVENT_ID,TYPE,AUTHOR,DATE,TIME,LAT,LON,DEPTH,CENTROID,AUTHOR,EX,MO,MW,EX,MRR,MTT,MPP,MRT,MTP,MPR,STRIKE,DIP,RAKE,STRIKE,DIP,RAKE,EX,T_VAL,T_PL,T_AZM,P_VAL,P_PL,P_AZM,N_VAL,N_PL,N_AZM
12948722,ke,NEIC,2008-04-29,19:10:02.15,-6.1080,127.4840,404.7,,NEIC,17,7.800,5.9,17,0.200,-2.010,1.810,-6.050,-4.330,1.600,13.00,37.00,2.00,282.00,89.00,127.00,17,7.990,35.00,223.00,-7.690,33.00,341.00,-0.290,37.00,101.00
12948722,ke,GCMT,2008-04-29,19:10:05.20,-6.0800,127.6100,412.2,TRUE,GCMT,17,9.558,5.9,17,0.630,-2.190,1.560,-7.530,-5.200,2.030,13.00,36.00,4.00,280.00,88.00,126.00,17,9.888,37.00,221.00,-9.227,33.00,341.00,-0.662,35.00,98.00
11264231,se,GCMT,2008-04-30,08:02:12.80,-7.9800,121.8000,21.2,TRUE,GCMT,16,3.505,5.0,16,0.020,-1.800,1.780,0.154,-2.920,-0.737,105.00,79.00,175.00,196.00,85.00,11.00,16,3.561,11.00,61.00,-3.450,4.00,330.00,-0.111,78.00,222.00
12948815,ke,NEIC,2008-05-03,19:01:46.29,-6.6400,155.0910,35.0,,NEIC,17,3.000,5.8,17,2.960,-1.770,-1.190,0.580,1.390,-0.400,128.00,52.00,89.00,310.00,38.00,92.00,17,3.040,83.00,30.00,-2.980,6.00,218.00,-0.060,0.00,128.00
12948815,ke,GCMT,2008-05-03,19:01:50.30,-6.9600,155.0800,38.0,TRUE,GCMT,17,4.529,5.7,17,4.050,-2.440,-1.610,0.954,2.550,-0.926,132.00,54.00,92.00,309.00,36.00,88.00,17,4.251,81.00,49.00,-4.807,9.00,221.00,0.557,1.00,311.00
13227557,fe,ISC,2008-05-06,23:27:38.10,-7.9639,123.1321,218.5,,ISC,,,,,,,,,,,56.13,79.76,91.75,226.39,10.38,80.42,,,55.20,328.29,,34.74,144.62,,1.72,235.82
13227557,fe,ISC,2008-05-06,23:27:38.10,-7.9639,123.1321,218.5,,ISC,,,,,,,,,,,214.71,85.87,-50.36,309.67,39.82,-173.55,,,29.49,273.49,,36.44,158.81,,39.51,31.30
13227557,fe,ISC,2008-05-06,23:27:38.10,-7.9639,123.1321,218.5,,ISC,,,,,,,,,,,80.07,65.06,53.32,320.56,43.35,142.10,,,54.33,303.66,,12.48,195.70,,32.79,97.51
13227557,fe,NEIC,2008-05-06,23:27:37.65,-7.8630,123.1470,212.0,,NEIC,17,1.300,5.4,17,0.630,-0.370,-0.250,1.120,0.070,0.510,68.00,80.00,86.00,271.00,11.00,112.00,17,1.480,55.00,332.00,-1.160,34.00,161.00,-0.320,4.00,68.00
13227557,fe,GCMT,2008-05-06,23:27:40.70,-7.9100,123.2600,219.3,TRUE,GCMT,17,1.580,5.4,17,0.328,-1.020,0.690,1.200,0.277,0.475,65.00,82.00,59.00,322.00,32.00,165.00,17,1.437,44.00,304.00,-1.722,30.00,180.00,0.287,31.00,69.00
10947417,ke,ISC,2008-05-16,17:35:14.95,-5.6605,148.5638,154.3,,ISC,,,,,,,,,,,175.27,68.90,-88.84,352.06,21.13,-92.99,,,23.89,264.37,,66.08,87.28,,1.08,354.85
10947417,ke,GCMT,2008-05-16,17:35:16.40,-5.7500,148.6300,151.0,TRUE,GCMT,17,1.024,5.3,17,-0.594,-0.058,0.650,-0.083,0.000,0.808,6.00,19.00,-80.00,175.00,71.00,-93.00,17,1.051,26.00,268.00,-0.997,64.00,80.00,-0.054,3.00,176.00
11085508,ke,GCMT,2008-05-19,05:40:44.60,-7.2200,130.7400,71.9,TRUE,GCMT,16,5.520,5.1,16,4.360,-2.020,-2.340,0.679,-3.800,1.710,33.00,55.00,75.00,237.00,37.00,110.00,16,4.782,75.00,260.00,-6.258,9.00,133.00,1.476,12.00,41.00
13229040,ke,GCMT,2008-05-19,15:19:23.30,-5.7400,147.2200,128.8,TRUE,GCMT,16,8.137,5.2,16,3.670,2.090,-5.760,4.020,-0.958,-4.880,38.00,33.00,151.00,153.00,75.00,61.00,16,8.389,51.00,29.00,-7.885,24.00,265.00,-0.504,28.00,161.00
10954513,ke,GCMT,2008-05-21,01:30:22.80,-9.9600,150.9700,12.0,TRUE,GCMT,16,7.557,5.2,16,-6.950,3.180,3.760,1.100,-3.850,-2.210,131.00,36.00,-99.00,323.00,54.00,-83.00,16,7.715,9.00,48.00,-7.400,79.00,259.00,-0.325,5.00,139.00
10954515,ke,GCMT,2008-05-21,02:45:50.60,-10.0000,151.0300,12.0,TRUE,GCMT,17,1.479,5.4,17,-1.370,0.644,0.720,0.169,-0.752,-0.436,129.00,37.00,-102.00,324.00,54.00,-81.00,17,1.501,9.00,47.00,-1.457,79.00,267.00,-0.049,7.00,139.00
13229574,fe,NEIC,2008-05-23,22:50:37.02,-7.0610,129.4830,125.2,,NEIC,17,3.000,5.7,17,1.820,-0.590,-1.230,1.650,1.330,1.420,112.00,53.00,42.00,354.00,57.00,135.00,17,3.420,53.00,320.00,-2.280,2.00,53.00,-1.140,36.00,145.00
13229574,fe,GCMT,2008-05-23,22:50:39.00,-7.1800,129.6400,133.2,TRUE,GCMT,17,5.308,5.8,17,0.336,3.370,-3.700,1.870,2.080,2.790,29.00,87.00,141.00,121.00,51.00,4.00,17,5.361,29.00,337.00,-5.256,24.00,82.00,-0.098,51.00,205.00
10947782,ke,GCMT,2008-05-24,07:40:46.30,-9.0500,124.2400,109.8,TRUE,GCMT,16,4.382,5.0,16,0.506,-0.553,0.040,2.830,0.115,3.320,41.00,88.00,86.00,283.00,4.00,152.00,16,4.587,47.00,307.00,-4.177,43.00,135.00,-0.410,4.00,41.00
12949707,ke,ISC,2008-05-24,13:24:07.82,-7.2287,155.9669,43.8,,ISC,,,,,,,,,,,141.46,57.86,116.02,278.92,40.45,55.08,,,66.10,101.41,,9.32,213.14,,21.80,306.90
12949707,ke,NEIC,2008-05-24,13:24:05.95,-7.1810,156.0690,29.0,,NEIC,17,6.200,5.8,17,2.480,0.690,-3.170,-1.390,4.890,-1.970,184.00,70.00,149.00,286.00,61.00,23.00,17,5.650,35.00,142.00,-6.580,5.00,236.00,0.930,53.00,334.00
12949707,ke,GCMT,2008-05-24,13:24:09.90,-7.3900,156.0200,40.8,TRUE,GCMT,18,0.873,5.9,18,0.470,0.028,-0.490,-0.171,0.558,-0.438,180.00,67.00,132.00,294.00,47.00,32.00,18,0.834,49.00,136.00,-0.913,12.00,241.00,0.079,38.00,341.00
13230486,fe,GCMT,2008-05-30,23:22:28.20,-4.2300,152.7800,41.0,TRUE,GCMT,16,6.353,5.1,16,-0.572,6.140,-5.570,1.020,0.084,-2.190,46.00,69.00,-171.00,313.00,82.00,-21.00,16,6.297,9.00,1.00,-6.409,21.00,268.00,0.111,67.00,113.00
10955777,fe,GCMT,2008-06-01,09:42:35.20,-4.5400,129.6500,12.0,TRUE,GCMT,17,1.411,5.4,17,-0.543,-0.792,1.330,0.251,0.847,0.361,243.00,88.00,-17.00,334.00,73.00,-178.00,17,1.707,11.00,290.00,-1.116,13.00,197.00,-0.596,73.00,58.00
10955778,fe,GCMT,2008-06-01,10:33:31.30,-4.5500,129.6600,12.0,TRUE,GCMT,17,1.843,5.4,17,-0.362,-1.090,1.450,0.346,1.270,0.235,247.00,89.00,-13.00,337.00,77.00,-179.00,17,2.027,8.00,293.00,-1.658,10.00,201.00,-0.372,77.00,61.00
10955782,fe,GCMT,2008-06-01,22:55:34.00,-4.4700,129.6700,12.0,TRUE,GCMT,16,5.163,5.1,16,-2.030,-1.870,3.900,1.910,3.380,1.960,242.00,79.00,-38.00,340.00,53.00,-167.00,16,6.269,17.00,296.00,-4.057,34.00,194.00,-2.212,51.00,49.00
12950143,fe,ISC,2008-06-03,17:31:35.50,-8.1491,120.2723,32.4,,ISC,,,,,,,,,,,81.53,42.44,75.94,280.28,49.11,102.53,,,79.97,251.95,,3.38,1.44,,9.44,92.00
12950143,fe,NEIC,2008-06-03,17:31:32.36,-8.1660,120.2550,14.0,,NEIC,17,4.600,5.9,17,2.280,-0.590,-1.680,-4.000,-1.070,0.190,23.00,21.00,35.00,260.00,78.00,108.00,17,5.180,53.00,190.00,-3.710,30.00,334.00,-1.470,17.00,75.00
12950143,fe,GCMT,2008-06-03,17:31:38.40,-8.0900,120.3200,20.6,TRUE,GCMT,18,0.843,5.9,18,0.640,-0.676,0.030,-0.514,-0.042,-0.110,93.00,26.00,100.00,261.00,64.00,85.00,18,0.827,70.00,160.00,-0.859,19.00,355.00,0.032,5.00,263.00
12950141,fe,NEIC,2008-06-03,21:03:46.70,-8.1250,120.2650,7.0,,NEIC,17,3.600,5.7,17,1.800,-2.450,0.650,-2.760,-0.310,-0.300,85.00,19.00,91.00,264.00,71.00,90.00,17,3.170,63.00,173.00,-3.850,26.00,354.00,0.680,0.00,263.00
12950141,fe,GCMT,2008-06-03,21:03:52.70,-8.0900,120.3000,18.0,TRUE,GCMT,17,5.453,5.8,17,3.790,-3.920,0.120,-3.830,-0.241,-0.385,88.00,23.00,93.00,265.00,67.00,89.00,17,5.382,68.00,172.00,-5.523,22.00,356.00,0.132,1.00,265.00
12950140,fe,ISC,2008-06-03,22:04:30.96,-8.0803,120.2200,32.8,,ISC,,,,,,,,,,,65.39,82.00,-93.80,270.89,8.85,-64.77,,,36.89,158.75,,52.86,330.94,,3.76,65.92
12950140,fe,NEIC,2008-06-03,22:04:27.87,-8.1000,120.2310,14.0,,NEIC,17,7.200,6.0,17,3.100,-5.290,2.200,-5.190,-1.680,-0.970,74.00,20.00,84.00,260.00,70.00,92.00,17,5.590,64.00,173.00,-8.130,25.00,348.00,2.550,2.00,79.00
12950140,fe,GCMT,2008-06-03,22:04:32.90,-8.0700,120.2500,18.8,TRUE,GCMT,18,1.240,6.0,18,0.867,-0.895,0.020,-0.846,-0.110,-0.182,88.00,23.00,97.00,259.00,67.00,87.00,18,1.221,68.00,164.00,-1.258,22.00,352.00,0.037,3.00,261.00
10972801,se,GCMT,2008-06-03,23:43:31.60,-8.1400,120.4500,21.6,TRUE,GCMT,16,5.136,5.1,16,4.150,-4.220,0.070,-1.200,-0.629,2.940,59.00,45.00,49.00,289.00,57.00,123.00,16,5.870,61.00,254.00,-4.402,7.00,356.00,-1.469,28.00,90.00
10972297,ke,GCMT,2008-06-06,03:42:48.60,-7.5000,156.0700,33.1,TRUE,GCMT,16,6.454,5.1,16,5.090,-5.070,-0.010,0.214,3.550,-2.030,138.00,54.00,118.00,275.00,44.00,57.00,16,5.900,67.00,105.00,-7.008,5.00,208.00,1.110,22.00,301.00
11685476,se,ISC,2008-06-06,13:42:49.47,-7.5463,127.8714,129.8,,ISC,,,,,,,,,,,102.92,48.25,76.58,302.63,43.47,104.57,,,79.73,305.88,,2.42,202.38,,9.97,111.95
11685476,se,NEIC,2008-06-06,13:42:48.95,-7.4950,127.8850,122.0,,NEIC,,,6.0,,,,,,,,105.00,45.00,80.00,299.00,46.00,100.00,,,83.00,289.00,,0.00,22.00,,0.00,0.00
11685476,se,NEIC,2008-06-06,13:42:48.95,-7.4950,127.8850,122.0,,NEIC,18,1.000,6.0,18,1.020,-0.630,-0.390,0.110,0.450,0.180,117.00,45.00,75.00,318.00,47.00,105.00,18,1.060,79.00,303.00,-0.970,0.00,37.00,-0.090,10.00,127.00
11685476,se,GCMT,2008-06-06,13:42:52.00,-7.6300,127.8700,138.2,TRUE,GCMT,18,1.108,6.0,18,1.070,-1.060,-0.010,-0.047,0.081,0.300,81.00,45.00,70.00,288.00,49.00,109.00,18,1.148,76.00,267.00,-1.069,2.00,5.00,-0.084,14.00,95.00
10972346,fe,GCMT,2008-06-07,22:03:27.10,-8.0500,120.3800,18.4,TRUE,GCMT,17,1.102,5.3,17,0.773,-0.829,0.050,-0.709,-0.016,-0.258,102.00,25.00,114.00,256.00,67.00,79.00,17,1.095,66.00,146.00,-1.108,21.00,354.00,0.012,10.00,260.00
11783008,se,GCMT,2008-06-07,22:09:09.60,-8.0600,120.2900,18.4,TRUE,GCMT,16,5.755,5.1,16,3.340,-3.500,0.150,-3.220,-0.609,-3.310,100.00,24.00,134.00,234.00,73.00,73.00,16,6.065,59.00,120.00,-5.444,26.00,337.00,-0.630,17.00,239.00
10974129,se,GCMT,2008-06-10,07:10:26.20,-5.1100,154.7900,57.5,TRUE,GCMT,16,3.626,5.0,16,3.010,-1.090,-1.920,-0.585,2.050,1.360,132.00,34.00,76.00,329.00,57.00,99.00,16,3.361,76.00,266.00,-3.892,12.00,52.00,0.530,8.00,143.00
10980400,se,GCMT,2008-06-12,02:09:56.20,-7.2100,127.8700,20.3,TRUE,GCMT,16,3.876,5.0,16,2.540,-3.940,1.390,-1.960,-0.881,0.099,64.00,32.00,65.00,273.00,61.00,105.00,16,3.153,70.00,214.00,-4.600,15.00,352.00,1.437,13.00,85.00
10980646,ke,GCMT,2008-06-13,13:47:51.70,-4.7700,128.0700,15.3,TRUE,GCMT,17,1.836,5.4,17,0.152,-0.913,0.760,0.018,1.540,0.532,77.00,73.00,6.00,345.00,84.00,163.00,17,1.810,16.00,300.00,-1.862,7.00,32.00,0.053,72.00,146.00
10980702,se,GCMT,2008-06-14,12:55:27.10,-4.4800,144.3200,162.9,TRUE,GCMT,16,4.006,5.0,16,3.920,-1.670,-2.250,-1.420,1.410,0.829,147.00,34.00,101.00,313.00,57.00,83.00,16,4.297,77.00,200.00,-3.714,12.00,49.00,-0.583,6.00,317.00
10994876,ke,GCMT,2008-06-19,00:36:44.70,-4.9900,151.8700,123.6,TRUE,GCMT,17,1.696,5.4,17,0.789,-0.061,-0.720,0.187,0.409,1.450,2.00,76.00,105.00,132.00,20.00,42.00,17,1.745,56.00,291.00,-1.647,30.00,79.00,-0.097,15.00,178.00
10994876,ke,NEIC,2008-06-19,00:36:45.70,-4.9320,151.7540,143.3,,NEIC,17,1.900,5.5,17,0.940,0.100,-1.040,0.210,-0.540,1.520,9.00,73.00,80.00,220.00,20.00,119.00,17,1.760,60.00,264.00,-2.020,27.00,107.00,0.260,9.00,12.00
10994915,ke,ISC,2008-06-20,03:16:02.01,-4.8467,148.9575,607.9,,ISC,,,,,,,,,,,143.28,40.30,168.74,241.92,82.74,50.25,,,38.95,116.36,,26.74,2.34,,39.37,247.91
10994915,ke,GCMT,2008-06-20,03:16:03.30,-4.8100,148.9900,606.7,TRUE,GCMT,17,1.916,5.5,17,0.533,-1.250,0.710,-1.160,-0.056,-1.070,126.00,31.00,161.00,232.00,81.00,60.00,17,1.893,46.00,112.00,-1.938,29.00,346.00,0.039,29.00,237.00
10995241,ke,GCMT,2008-06-21,07:28:43.50,-5.7900,152.3000,91.3,TRUE,GCMT,16,5.699,5.1,16,-4.240,-0.988,5.230,2.460,-1.800,0.191,192.00,50.00,-49.00,318.00,55.00,-128.00,16,5.736,3.00,74.00,-5.662,60.00,169.00,-0.072,30.00,342.00
13378290,ke,NEIC,2008-06-22,07:22:06.66,-8.8650,157.8040,11.0,,NEIC,,,5.8,,,,,,,,150.00,65.00,90.00,330.00,25.00,90.00,,,70.00,60.00,,20.00,240.00,,0.00,0.00
13378290,ke,NEIC,2008-06-22,07:22:06.66,-8.8650,157.8040,11.0,,NEIC,17,7.300,5.8,17,2.750,-2.390,-0.360,2.390,1.440,-6.270,154.00,80.00,104.00,278.00,17.00,35.00,17,7.760,52.00,80.00,-6.820,33.00,231.00,-0.930,13.00,331.00
13378290,ke,GCMT,2008-06-22,07:22:10.50,-9.0300,157.8600,14.4,TRUE,GCMT,17,5.567,5.8,17,3.930,-2.320,-1.600,1.130,3.290,-2.800,149.00,63.00,110.00,291.00,33.00,57.00,17,5.109,66.00,95.00,-6.026,16.00,225.00,0.927,17.00,320.00
13378290,ke,NEIC,2008-06-22,07:22:24.70,-8.8800,157.5600,10.0,TRUE,NEIC,17,5.200,5.8,17,3.370,-1.630,-1.740,1.470,2.410,-3.260,150.00,68.00,104.00,298.00,26.00,60.00,17,4.970,64.00,83.00,-5.420,21.00,230.00,0.450,12.00,325.00
13378322,ke,GCMT,2008-06-22,13:15:36.80,-9.0600,157.9100,17.9,TRUE,GCMT,17,1.217,5.3,17,0.732,-0.532,-0.200,0.276,0.622,-0.771,151.00,69.00,114.00,281.00,31.00,44.00,17,1.170,60.00,95.00,-1.264,20.00,224.00,0.093,22.00,322.00
11103417,ke,GCMT,2008-06-25,10:20:08.90,-6.8100,154.6100,31.6,TRUE,GCMT,16,3.817,5.0,16,3.610,-1.460,-2.150,1.250,1.220,-1.360,140.00,59.00,88.00,325.00,31.00,94.00,16,4.089,75.00,44.00,-3.546,14.00,232.00,-0.543,2.00,142.00
13378530,ke,NEIC,2008-06-25,15:41:28.00,-5.2660,151.6900,50.6,,NEIC,17,4.700,5.7,17,5.190,-3.560,-1.630,0.940,-0.550,-0.080,78.00,51.00,93.00,253.00,39.00,86.00,17,5.290,83.00,10.00,-3.790,5.00,165.00,-1.500,2.00,256.00
13378530,ke,GCMT,2008-06-25,15:41:32.00,-5.5200,151.8400,46.6,TRUE,GCMT,17,4.149,5.7,17,3.730,-3.910,0.170,0.912,-1.290,-0.474,85.00,51.00,105.00,242.00,41.00,72.00,17,3.945,77.00,50.00,-4.353,5.00,165.00,0.402,12.00,256.00
13378530,ke,NEIC,2008-06-25,15:41:45.80,-5.1300,152.4400,44.0,TRUE,NEIC,17,4.600,5.6,17,4.290,-3.900,-0.380,1.720,-1.230,-0.030,79.00,56.00,98.00,246.00,35.00,79.00,17,4.650,77.00,15.00,-4.590,10.00,163.00,-0.060,6.00,254.00
13378763,ke,GCMT,2008-06-28,09:31:01.30,-5.3400,151.0400,147.5,TRUE,GCMT,16,4.066,5.0,16,-2.270,0.849,1.420,-2.250,2.700,0.487,75.00,66.00,-49.00,189.00,47.00,-146.00,16,4.081,11.00,136.00,-4.051,51.00,32.00,-0.031,37.00,235.00
11001908,ke,GCMT,2008-06-28,12:10:48.20,-6.8200,154.9900,37.2,TRUE,GCMT,16,4.198,5.0,16,3.860,-2.920,-0.930,0.824,2.210,-0.299,120.00,51.00,86.00,306.00,39.00,95.00,16,3.959,83.00,4.00,-4.437,6.00,213.00,0.486,3.00,122.00
11086392,ke,GCMT,2008-07-06,17:36:30.50,-5.0600,145.5700,224.7,TRUE,GCMT,16,5.099,5.1,16,1.030,1.100,-2.130,1.560,-3.350,-3.020,72.00,49.00,166.00,171.00,80.00,41.00,16,5.345,36.00,40.00,-4.853,20.00,295.00,-0.491,47.00,182.00
11109047,ke,ISC,2008-07-11,06:51:40.50,-9.4822,107.6310,32.3,,ISC,,,,,,,,,,,153.08,23.77,-32.42,273.25,77.52,-110.40,,,29.62,19.72,,53.12,159.01,,19.89,277.85
11109047,ke,GCMT,2008-07-11,06:51:41.20,-9.7600,107.5300,17.8,TRUE,GCMT,17,1.185,5.3,17,-0.931,0.936,0.000,0.493,-0.571,-0.127,123.00,33.00,-78.00,289.00,58.00,-98.00,17,1.317,13.00,24.00,-1.053,76.00,176.00,-0.263,6.00,293.00
13389627,fe,ISC,2008-07-20,06:11:07.47,-8.7204,111.2090,77.0,,ISC,,,,,,,,,,,103.34,53.44,109.74,252.27,40.89,65.51,,,72.90,67.66,,6.51,179.43,,15.74,271.27
13389627,fe,GCMT,2008-07-20,06:11:09.20,-9.2500,111.4200,71.0,TRUE,GCMT,17,1.319,5.3,17,0.750,-1.210,0.450,0.522,0.317,-0.545,128.00,68.00,123.00,248.00,39.00,37.00,17,1.192,55.00,80.00,-1.447,16.00,194.00,0.254,30.00,294.00
11134007,ke,NEIC,2008-07-20,21:13:36.34,-3.7920,150.8960,10.0,,NEIC,17,1.900,5.5,17,0.480,1.490,-1.970,0.210,0.630,0.110,34.00,83.00,171.00,125.00,81.00,7.00,17,1.650,11.00,349.00,-2.080,1.00,80.00,0.440,78.00,178.00
11134007,ke,GCMT,2008-07-20,21:13:39.30,-3.8000,150.9800,12.0,TRUE,GCMT,17,2.417,5.5,17,-0.179,2.480,-2.300,-0.138,0.319,0.101,131.00,90.00,-4.00,221.00,86.00,-180.00,17,2.508,3.00,176.00,-2.327,3.00,86.00,-0.180,86.00,310.00
13390091,ke,ISC,2008-07-25,20:11:08.75,-5.8472,146.7179,51.9,,ISC,,,,,,,,,,,106.36,44.56,70.09,313.30,48.72,108.54,,,76.01,291.68,,2.14,30.30,,13.82,120.83
13390091,ke,NEIC,2008-07-25,20:11:07.50,-5.8080,146.6580,39.1,,NEIC,17,1.300,5.5,17,1.090,-1.340,0.240,0.220,0.450,-0.110,109.00,50.00,95.00,281.00,40.00,84.00,17,1.120,83.00,51.00,-1.480,5.00,195.00,0.360,3.00,285.00
13390091,ke,GCMT,2008-07-25,20:11:13.50,-5.9100,146.7300,49.5,TRUE,GCMT,17,1.829,5.4,17,1.680,-1.660,-0.020,-0.050,0.784,-0.056,115.00,45.00,94.00,289.00,45.00,86.00,17,1.684,87.00,120.00,-1.975,0.00,22.00,0.288,3.00,292.00
13390091,ke,NEIC,2008-07-25,20:11:24.70,-6.3200,146.8500,48.0,TRUE,NEIC,17,2.200,5.4,17,2.040,-1.420,-0.630,0.890,0.770,0.520,101.00,56.00,67.00,318.00,41.00,119.00,17,2.420,69.00,319.00,-1.960,7.00,207.00,-0.470,18.00,114.00
11153833,se,ISC,2008-07-27,19:30:51.49,-7.4551,126.4634,322.9,,ISC,,,,,,,,,,,111.07,86.42,-38.50,203.91,51.59,-175.43,,,23.28,164.02,,28.91,60.28,,51.36,286.58
11153833,se,GCMT,2008-07-27,19:30:52.80,-7.3300,126.4500,328.0,TRUE,GCMT,16,6.651,5.2,16,-1.350,4.780,-3.430,-1.580,4.630,1.530,109.00,79.00,-20.00,203.00,70.00,-168.00,16,6.946,6.00,157.00,-6.355,22.00,64.00,-0.590,67.00,261.00
11154147,fe,ISC,2008-08-04,03:26:49.51,-8.2370,120.3439,33.0,,ISC,,,,,,,,,,,137.77,52.11,155.53,243.38,70.92,40.53,,,41.72,107.33,,11.72,6.67,,45.91,264.30
11154147,fe,GCMT,2008-08-04,03:26:50.40,-8.0600,120.2600,25.5,TRUE,GCMT,16,5.727,5.1,16,3.860,-4.670,0.810,-3.480,-0.044,-1.470,108.00,28.00,121.00,254.00,66.00,75.00,16,5.502,65.00,138.00,-5.953,20.00,355.00,0.452,14.00,260.00
11154164,ke,NEIC,2008-08-04,15:16:53.19,-5.0600,151.7960,45.1,,NEIC,17,2.100,5.5,17,2.190,-1.570,-0.630,0.540,-0.490,-0.070,73.00,52.00,97.00,242.00,39.00,81.00,17,2.270,81.00,18.00,-1.830,6.00,158.00,-0.450,5.00,248.00
11154164,ke,GCMT,2008-08-04,15:16:57.20,-5.4300,151.9800,51.1,TRUE,GCMT,17,1.783,5.4,17,1.570,-1.650,0.080,0.305,-0.647,-0.311,87.00,50.00,110.00,236.00,44.00,67.00,17,1.690,74.00,61.00,-1.876,3.00,162.00,0.186,16.00,253.00
13390864,fe,ISC,2008-08-04,20:45:14.70,-5.8805,130.3131,182.5,,ISC,,,,,,,,,,,77.79,39.45,-55.39,216.00,58.47,-115.05,,,10.15,323.71,,66.32,77.79,,21.16,229.73
13390864,fe,NEIC,2008-08-04,20:45:13.97,-5.9160,130.1950,173.9,,NEIC,18,1.500,6.3,18,-1.590,0.890,0.700,-0.130,0.410,-0.540,41.00,55.00,-100.00,238.00,37.00,-76.00,18,1.280,9.00,138.00,-1.710,77.00,274.00,0.430,8.00,46.00
13390864,fe,GCMT,2008-08-04,20:45:19.00,-5.9300,130.4700,173.9,TRUE,GCMT,18,2.988,6.2,18,-2.870,1.660,1.220,-0.187,1.590,-0.381,46.00,49.00,-95.00,232.00,41.00,-85.00,18,3.071,4.00,139.00,-2.906,85.00,277.00,-0.155,3.00,49.00
11158575,ke,GCMT,2008-08-06,08:38:34.60,-9.0900,157.8600,18.4,TRUE,GCMT,16,6.692,5.2,16,5.380,-3.590,-1.800,1.450,3.140,-3.210,142.00,61.00,106.00,292.00,33.00,64.00,16,6.612,70.00,86.00,-6.772,15.00,221.00,0.150,14.00,314.00
13391027,fe,NEIC,2008-08-06,22:41:03.74,-8.1310,117.6650,30.7,,NEIC,17,5.100,5.9,17,0.350,-4.890,4.540,-1.630,-1.110,-0.310,37.00,80.00,-13.00,130.00,78.00,-170.00,17,4.670,1.00,83.00,-5.490,15.00,353.00,0.810,74.00,179.00
13391027,fe,GCMT,2008-08-06,22:41:05.70,-8.1400,117.7300,27.0,TRUE,GCMT,18,0.975,5.9,18,0.010,-0.914,0.900,-0.294,-0.193,-0.085,38.00,81.00,-14.00,130.00,76.00,-171.00,18,0.929,4.00,85.00,-1.022,16.00,354.00,0.094,73.00,187.00
13391027,fe,NEIC,2008-08-06,22:41:14.40,-8.5900,117.6100,10.0,TRUE,NEIC,17,7.800,5.9,17,0.390,-6.660,6.270,3.770,-1.110,2.240,220.00,87.00,-31.00,313.00,58.00,-175.00,17,7.030,19.00,270.00,-8.550,24.00,171.00,1.520,58.00,34.00
13391858,ke,GCMT,2008-08-16,05:03:59.50,-6.9000,157.7600,39.6,TRUE,GCMT,16,5.362,5.1,16,4.140,-3.080,-1.060,-3.760,1.040,0.311,120.00,24.00,107.00,281.00,67.00,82.00,16,5.745,67.00,177.00,-4.979,22.00,17.00,-0.765,7.00,284.00
11265318,ke,GCMT,2008-08-26,02:06:29.90,-2.8700,147.5300,12.2,TRUE,GCMT,17,1.630,5.4,17,-0.018,0.242,-0.220,1.040,1.200,-0.357,9.00,49.00,-176.00,276.00,87.00,-41.00,17,1.507,25.00,330.00,-1.754,30.00,224.00,0.247,49.00,93.00
11222386,ke,ISC,2008-08-28,02:59:36.60,-8.7267,119.0542,148.6,,ISC,,,,,,,,,,,105.47,71.23,63.16,343.03,32.35,143.04,,,55.57,341.09,,21.71,215.57,,25.31,114.72
11222386,ke,ISC,2008-08-28,02:59:36.60,-8.7267,119.0542,148.6,,ISC,,,,,,,,,,,13.55,80.83,157.05,107.41,67.36,9.94,,,22.64,328.42,,9.18,62.28,,65.38,172.93
11222386,ke,GCMT,2008-08-28,02:59:37.10,-8.7400,118.9800,142.6,TRUE,GCMT,16,4.477,5.0,16,2.240,-1.300,-0.940,1.290,3.520,1.510,98.00,60.00,34.00,349.00,61.00,145.00,16,4.307,44.00,313.00,-4.648,1.00,44.00,0.338,46.00,135.00
13392935,fe,NEIC,2008-08-30,06:54:07.61,-6.1460,147.2580,75.0,,NEIC,18,3.200,6.3,18,1.150,1.170,-2.320,2.240,-1.190,0.060,56.00,72.00,137.00,162.00,50.00,24.00,18,3.510,42.00,10.00,-2.860,13.00,113.00,-0.650,44.00,217.00
13392935,fe,NEIC,2008-08-30,06:54:07.61,-6.1460,147.2580,75.0,,PPT,18,2.900,6.3,,,,,,,,56.00,72.00,137.00,162.00,50.00,24.00,,,,,,,,,,
13392935,fe,GCMT,2008-08-30,06:54:13.60,-6.3300,147.4900,88.2,TRUE,GCMT,18,5.030,6.4,18,0.588,3.180,-3.770,2.870,-2.240,0.261,59.00,79.00,148.00,156.00,59.00,13.00,18,5.376,30.00,13.00,-4.683,13.00,111.00,-0.694,57.00,222.00
11223926,ke,GCMT,2008-08-30,14:48:22.80,-7.1800,155.8100,51.0,TRUE,GCMT,17,0.765,5.2,17,0.734,-0.509,-0.220,-0.143,0.371,-0.047,134.00,42.00,104.00,295.00,49.00,78.00,17,0.759,80.00,145.00,-0.770,4.00,34.00,0.010,9.00,303.00
